site_id,timestamp,NEE,NEE_QC,GPP,GPP_DT_VUT_REF,LE,LE_QC,H,H_QC,TA,TA_QC,SW_IN,SW_IN_QC,GPP_method_note
AR-TF2,2016-02-06,-0.102917,0.0,2.23609,2.26864,89.4127,0.0,20.1571,0.0,9.712,0.0,176.027,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-07,-0.102917,0.0,2.10383,1.88578,89.4127,0.0,20.1571,0.0,9.712,0.0,176.027,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-08,-0.224773,0.729167,2.13761,1.65763,83.5705,0.75,25.2436,0.75,9.342,0.75,177.044,0.791667,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-09,0.0131797,1.0,1.4846,1.45005,75.4676,1.0,-16.1301,1.0,6.563,1.0,101.361,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-10,-0.584514,1.0,2.05922,1.80146,56.6983,1.0,13.3293,1.0,8.586,1.0,139.637,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-11,-0.326435,1.0,1.76718,1.46438,63.8005,1.0,7.79671,1.0,8.91,1.0,120.216,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-12,-0.886704,1.0,2.19682,2.04747,84.5932,1.0,62.5976,1.0,7.682,1.0,247.356,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-13,-0.41294,0.958333,1.56263,1.47594,43.8019,1.0,22.43,1.0,5.475,1.0,130.289,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-14,-0.531084,1.0,1.78036,1.63247,47.2487,1.0,35.5892,1.0,6.611,1.0,166.702,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-15,-0.36776,1.0,1.95743,1.54003,79.2998,1.0,11.4101,1.0,11.214,1.0,156.356,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-16,-0.502055,1.0,1.78862,1.73696,76.6827,1.0,28.9031,1.0,6.151,1.0,193.933,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-17,-0.166233,1.0,1.51226,1.71105,55.9254,1.0,40.2444,1.0,6.204,1.0,195.134,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-18,-0.37092,0.979167,1.73039,1.66854,51.3487,1.0,39.0868,1.0,6.331,1.0,181.229,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-19,-0.179111,1.0,1.79797,1.46517,93.8844,1.0,18.4466,1.0,9.563,1.0,173.632,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-20,-0.288249,1.0,2.02468,1.54466,93.5883,1.0,-8.95911,1.0,10.172,1.0,164.526,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-21,-0.643854,1.0,2.37005,1.97358,101.338,1.0,27.8544,1.0,10.648,1.0,253.792,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-22,-0.0477044,1.0,1.65798,1.31449,65.0538,1.0,-22.2459,1.0,8.691,1.0,94.536,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-23,-0.256225,1.0,1.75198,1.50318,59.2969,1.0,8.14444,1.0,7.26,1.0,137.045,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-24,-0.131929,1.0,1.47352,1.41818,32.4515,1.0,10.5296,1.0,4.68,1.0,95.009,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-25,0.0524572,1.0,1.3776,1.52071,25.0249,1.0,25.6594,1.0,6.335,1.0,98.75,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-26,-0.428562,0.958333,1.80546,1.99943,63.5543,1.0,58.3508,1.0,6.215,1.0,226.134,0.958333,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-27,0.281214,1.0,1.17381,1.26212,25.6109,1.0,-7.86951,1.0,7.856,1.0,66.363,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-28,-0.08457,1.0,1.45285,1.5135,36.1535,1.0,8.7245,1.0,6.504,1.0,110.607,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-02-29,-0.140976,1.0,1.66677,1.70982,65.5811,1.0,27.1303,1.0,10.281,1.0,197.668,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-01,-0.247528,1.0,1.85518,1.84334,55.2566,1.0,36.6736,1.0,11.687,1.0,208.098,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-02,0.0750192,0.9375,1.45605,1.7715,62.858,1.0,35.664,1.0,11.269,1.0,228.218,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-03,-0.100055,1.0,1.65529,1.68551,53.4864,1.0,19.7172,1.0,11.698,1.0,167.089,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-04,-0.0447862,1.0,1.53335,1.51939,43.4626,1.0,17.0295,1.0,10.066,1.0,126.035,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-05,-0.021219,1.0,1.62071,1.49258,63.0642,1.0,-15.0819,1.0,12.327,1.0,114.657,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-06,-0.350714,1.0,1.77314,1.66028,41.9609,1.0,-5.34307,1.0,9.543,1.0,126.401,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-07,-0.210744,1.0,1.60538,1.34825,43.6753,1.0,16.4085,1.0,9.189,1.0,121.361,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-08,-0.0745873,1.0,1.3218,1.20041,37.2839,1.0,-9.09982,1.0,6.551,1.0,85.174,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-09,-0.170869,1.0,1.44443,1.47895,35.6779,1.0,30.2088,1.0,7.467,1.0,163.583,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-10,0.0293857,1.0,1.266,1.27241,55.6395,1.0,-13.7155,1.0,10.492,1.0,123.923,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-11,0.230039,1.0,0.904516,0.799736,33.1276,1.0,-36.7124,1.0,6.771,1.0,49.609,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-12,-0.279227,1.0,1.52267,1.09633,43.284,1.0,-21.7173,1.0,9.2,1.0,87.392,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-13,-0.254551,1.0,1.41194,1.20894,53.9928,1.0,-8.78447,1.0,7.926,1.0,116.172,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-14,-0.384597,1.0,1.51889,1.08832,47.3431,1.0,8.24652,1.0,8.394,1.0,135.808,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-15,-0.250515,1.0,1.35311,1.07146,39.8238,1.0,22.8753,1.0,7.956,1.0,154.936,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-16,-0.329711,0.916667,1.68279,0.958873,61.5134,0.958333,-15.0461,0.958333,13.103,1.0,133.867,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-17,0.0612827,0.895833,0.853989,0.4715,13.7399,1.0,1.61578,1.0,3.385,1.0,54.916,0.9375,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-18,-0.0124051,1.0,0.883999,0.573682,12.7956,1.0,-10.9571,1.0,2.194,1.0,70.571,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-19,0.0751337,0.979167,1.07241,0.603075,16.6182,1.0,2.91688,1.0,7.423,1.0,70.208,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-20,-0.211194,1.0,1.40306,1.06241,33.0072,1.0,19.8433,1.0,9.024,1.0,138.001,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-21,-0.251591,0.958333,1.26303,1.07845,35.7669,1.0,7.11403,1.0,4.997,1.0,115.25,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-22,0.0800591,1.0,1.05185,1.24302,44.0058,1.0,-5.62109,1.0,8.98,1.0,145.888,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-23,0.180237,1.0,0.824609,0.767916,21.8282,1.0,-30.9425,1.0,8.073,1.0,41.493,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-24,-0.20109,1.0,1.18583,1.30248,23.7534,1.0,9.77282,1.0,6.938,1.0,96.777,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-25,0.0147281,1.0,1.19144,1.34813,58.936,1.0,-60.8137,1.0,13.255,1.0,70.397,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-26,0.188593,1.0,1.22137,1.57993,70.345,1.0,-44.5978,1.0,18.043,1.0,119.228,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-27,-0.0753107,1.0,1.16408,1.5956,48.1699,1.0,-19.3863,1.0,14.254,1.0,123.164,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-28,-0.102182,1.0,1.09387,1.16885,16.7783,1.0,1.81697,1.0,9.336,1.0,78.121,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-29,-0.186397,1.0,1.36271,1.22289,36.2892,1.0,-6.02087,1.0,12.844,1.0,125.283,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-30,0.24721,0.979167,0.912126,0.979533,45.6212,1.0,-30.8981,0.979167,12.63,1.0,99.961,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-03-31,-0.120052,1.0,0.952669,0.809309,33.4991,1.0,-15.6934,1.0,5.795,1.0,90.918,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-01,-0.0310869,1.0,0.865,0.757292,17.3265,1.0,-12.515,1.0,5.515,1.0,56.331,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-02,0.0774861,1.0,0.750908,0.715591,20.1782,1.0,-23.2805,1.0,5.906,1.0,57.406,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-03,-0.118583,1.0,0.857495,0.896914,18.0647,1.0,-1.50926,1.0,3.861,1.0,81.715,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-04,-0.193355,1.0,1.0493,0.805459,25.3319,1.0,-30.8272,1.0,9.078,1.0,54.662,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-05,-0.0807537,1.0,1.10114,0.959907,59.2798,1.0,-47.0039,1.0,14.594,1.0,101.791,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-06,0.104817,0.979167,0.611622,0.785923,26.5519,1.0,-9.87681,1.0,6.343,1.0,82.197,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-07,-0.0417788,1.0,0.648036,0.724916,16.2784,1.0,-8.66244,1.0,3.272,1.0,75.26,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-08,-0.06373,1.0,0.658871,0.625859,9.32465,1.0,-6.26103,1.0,2.976,1.0,57.113,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-09,-0.00816686,1.0,0.7489,0.612272,12.8486,1.0,4.62198,1.0,5.643,1.0,80.622,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-10,-0.0254092,1.0,0.753324,0.489345,5.98982,1.0,-3.79147,1.0,5.951,1.0,42.636,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-11,0.127958,1.0,0.637852,0.37104,5.00929,1.0,-0.605589,1.0,6.099,1.0,35.736,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-12,0.42078,0.8125,0.489931,0.22359,3.24171,1.0,-14.5886,1.0,9.13,1.0,22.651,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-13,0.0759098,1.0,0.968996,0.560987,53.1353,1.0,-45.3459,0.979167,12.119,1.0,64.852,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-14,0.164825,1.0,0.621187,0.236319,3.28591,1.0,0.908563,1.0,5.417,1.0,31.286,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-15,0.17124,0.958333,0.501299,0.19243,7.54131,1.0,-4.57637,1.0,1.711,1.0,51.991,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-16,0.517177,1.0,0.0271101,0.0750902,1.02018,1.0,-9.93033,1.0,-1.608,1.0,32.693,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-17,0.509839,1.0,0.0179037,0.0595429,2.00874,1.0,-15.5945,1.0,-1.673,1.0,22.428,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-18,0.45933,1.0,0.0638806,0.0848709,-0.102021,1.0,-11.3844,1.0,-1.005,1.0,45.66,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-19,0.403808,1.0,0.155855,0.0449835,0.0245152,1.0,-0.542763,1.0,0.528,1.0,40.494,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-20,0.420888,1.0,0.151303,0.0349542,2.23515,1.0,-17.4021,1.0,1.723,1.0,44.26,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-21,0.336258,0.979167,0.185288,0.0432701,2.20313,1.0,-15.5313,1.0,1.335,1.0,49.822,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-22,0.370253,0.854167,0.121954,0.160248,0.19479,0.875,-21.3339,0.875,1.042,0.895833,45.087,0.9375,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-23,0.270141,0.895833,0.229178,0.310348,1.28091,0.916667,-28.2603,0.916667,2.665,0.916667,37.536,0.9375,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-24,0.238015,0.9375,0.277287,0.22884,-4.45736,0.9375,-52.4517,0.9375,4.906,0.958333,21.401,0.958333,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-25,0.060754,1.0,0.465616,0.400316,4.77957,1.0,-31.2643,1.0,4.7,1.0,42.894,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-26,0.0699811,0.791667,0.37103,0.431025,3.4825,0.8125,-24.1198,0.8125,3.401,0.833333,51.182,0.854167,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-27,0.0877567,0.895833,0.364213,0.361704,6.77058,0.895833,-33.9883,0.895833,3.904,0.916667,28.149,0.9375,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-28,0.120614,0.979167,0.293637,0.45598,8.10982,1.0,-25.7208,1.0,3.354,1.0,53.273,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-29,0.031986,0.729167,0.372591,0.494347,3.88542,0.8125,-18.4838,0.8125,3.178,0.833333,55.712,0.833333,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-04-30,0.0948628,0.916667,0.317172,0.384405,5.86519,0.916667,-36.7786,0.916667,4.319,0.9375,25.02,0.9375,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-05-01,0.0993001,1.0,0.321297,0.465689,10.686,1.0,-41.7111,1.0,4.34,1.0,25.5,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-05-02,0.0365498,1.0,0.432951,0.610086,8.19749,1.0,-20.0236,1.0,6.488,1.0,49.35,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-TF2,2016-05-03,0.0970656,0.875,0.377003,0.572709,11.7693,0.875,-32.0298,0.875,5.687,0.895833,30.799,0.916667,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
